DATE,LTLA,TRAVEL_INDICATOR,LINEAGE,COUNT,SOURCE
2021-03-16,E08000027,Not travel-associated,B.1.1.7,54,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000028,Not travel-associated,B.1.1.7,93,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000029,Not travel-associated,B.1.1.7,54,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000030,Not travel-associated,B.1.1.7,27,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000031,Not travel-associated,B.1.1.7,44,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000032,Not travel-associated,B.1.1.7,460,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000033,Not travel-associated,B.1.1.7,118,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000034,Not travel-associated,B.1.1.7,301,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000035,Not travel-associated,B.1.1.7,533,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000036,Not travel-associated,B.1.1.7,276,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E08000037,Not travel-associated,B.1.1.7,43,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000002,Not travel-associated,B.1.1.7,26,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000003,Not travel-associated,B.1.1.7,23,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000004,Not travel-associated,B.1.1.7,13,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000005,Not travel-associated,B.1.1.7,19,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000006,Not travel-associated,B.1.1.7,14,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000007,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000008,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000009,Not travel-associated,B.1.1.7,25,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000010,Not travel-associated,B.1.1.7,20,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000011,Not travel-associated,B.1.1.7,14,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000012,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000013,Not travel-associated,B.1.1.7,12,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000014,Not travel-associated,B.1.1.7,8,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000015,Not travel-associated,B.1.1.7,12,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000016,Not travel-associated,B.1.1.7,30,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000017,Not travel-associated,B.1.1.7,20,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000018,Not travel-associated,B.1.1.7,44,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000019,Not travel-associated,B.1.1.7,5,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000021,Not travel-associated,B.1.1.7,21,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000022,Not travel-associated,B.1.1.7,10,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000023,Not travel-associated,B.1.1.7,20,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000024,Not travel-associated,B.1.1.7,16,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000025,Not travel-associated,B.1.1.7,24,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000026,Not travel-associated,B.1.1.7,22,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000027,Not travel-associated,B.1.1.7,16,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000028,Not travel-associated,B.1.1.7,9,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000029,Not travel-associated,B.1.1.7,13,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000030,Not travel-associated,B.1.1.7,5,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000031,Not travel-associated,B.1.1.7,11,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000032,Not travel-associated,B.1.1.7,12,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-16,E09000033,Not travel-associated,B.1.1.7,9,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000001,Not travel-associated,B.1.1.7,56,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000002,Not travel-associated,B.1.1.7,30,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000003,Not travel-associated,B.1.1.7,31,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000004,Not travel-associated,B.1.1.7,111,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000005,Not travel-associated,B.1.1.7,50,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000006,Not travel-associated,B.1.1.7,51,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000007,Not travel-associated,B.1.1.7,72,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000008,Not travel-associated,B.1.1.7,115,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000009,Not travel-associated,B.1.1.7,16,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000010,Not travel-associated,B.1.1.7,206,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000011,Not travel-associated,B.1.1.7,117,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000012,Not travel-associated,B.1.1.7,78,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000013,Not travel-associated,B.1.1.7,152,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000014,Not travel-associated,B.1.1.7,39,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000015,Not travel-associated,B.1.1.7,64,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000016,Not travel-associated,B.1.1.7,275,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000017,Not travel-associated,B.1.1.7,11,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000018,Not travel-associated,B.1.1.7,113,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000019,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000020,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000021,Not travel-associated,B.1.1.7,101,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000022,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000023,Not travel-associated,B.1.1.7,37,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000024,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000025,Not travel-associated,B.1.1.7,21,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000026,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000027,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000030,Not travel-associated,B.1.1.7,16,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000031,Not travel-associated,B.1.1.7,69,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000032,Not travel-associated,B.1.1.7,74,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000033,Not travel-associated,B.1.1.7,27,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000034,Not travel-associated,B.1.1.7,27,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000035,Not travel-associated,B.1.1.7,26,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000036,Not travel-associated,B.1.1.7,10,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000037,Not travel-associated,B.1.1.7,10,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000038,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000039,Not travel-associated,B.1.1.7,13,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000040,Not travel-associated,B.1.1.7,19,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000041,Not travel-associated,B.1.1.7,4,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000042,Not travel-associated,B.1.1.7,40,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000043,Not travel-associated,B.1.1.7,11,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000044,Not travel-associated,B.1.1.7,14,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000045,Not travel-associated,B.1.1.7,22,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000046,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000047,Not travel-associated,B.1.1.7,183,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000049,Not travel-associated,B.1.1.7,83,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000050,Not travel-associated,B.1.1.7,99,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000051,Not travel-associated,B.1.1.7,13,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000052,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000054,Not travel-associated,B.1.1.7,9,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000055,Not travel-associated,B.1.1.7,21,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000056,Not travel-associated,B.1.1.7,47,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000057,Not travel-associated,B.1.1.7,83,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000058,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E06000059,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000004,Not travel-associated,B.1.1.7,8,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000006,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000007,Not travel-associated,B.1.1.7,35,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000008,Not travel-associated,B.1.1.7,7,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000009,Not travel-associated,B.1.1.7,7,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000010,Not travel-associated,B.1.1.7,51,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000011,Not travel-associated,B.1.1.7,39,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000012,Not travel-associated,B.1.1.7,26,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000026,Not travel-associated,B.1.1.7,16,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000027,Not travel-associated,B.1.1.7,7,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000028,Not travel-associated,B.1.1.7,7,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000029,Not travel-associated,B.1.1.7,12,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000031,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000032,Not travel-associated,B.1.1.7,19,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000033,Not travel-associated,B.1.1.7,6,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000034,Not travel-associated,B.1.1.7,23,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000035,Not travel-associated,B.1.1.7,4,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000036,Not travel-associated,B.1.1.7,17,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000037,Not travel-associated,B.1.1.7,41,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000038,Not travel-associated,B.1.1.7,14,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000039,Not travel-associated,B.1.1.7,18,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000040,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000041,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000043,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000061,Not travel-associated,B.1.1.7,11,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000063,Not travel-associated,B.1.1.7,5,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000064,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000065,Not travel-associated,B.1.1.7,2,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000066,Not travel-associated,B.1.1.7,15,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000067,Not travel-associated,B.1.1.7,24,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000068,Not travel-associated,B.1.1.7,5,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000069,Not travel-associated,B.1.1.7,9,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000070,Not travel-associated,B.1.1.7,11,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000071,Not travel-associated,B.1.1.7,32,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000072,Not travel-associated,B.1.1.7,15,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000073,Not travel-associated,B.1.1.7,9,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000074,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000075,Not travel-associated,B.1.1.7,14,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000076,Not travel-associated,B.1.1.7,35,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000077,Not travel-associated,B.1.1.7,4,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000078,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000079,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000081,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000082,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000084,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000085,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000086,Not travel-associated,B.1.1.7,3,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000087,Not travel-associated,B.1.1.7,4,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000088,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000089,Not travel-associated,B.1.1.7,7,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000090,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
2021-03-23,E07000091,Not travel-associated,B.1.1.7,1,https://covid-surveillance-data.cog.sanger.ac.uk/lineages_by_ltla_and_week.tsv
